,Date,Low,High,Close,Open
233,2020-08-21,84.66,86.7,86.12,85.52
232,2020-08-20,82.0,86.6,85.78,82.26
231,2020-08-19,81.43,83.56,82.47,83.05
230,2020-08-18,81.6038,83.89,83.46,83.09
229,2020-08-17,81.16,83.75,83.45,81.61
228,2020-08-14,79.82,84.2699,81.24,83.0
227,2020-08-13,76.92,84.5701,82.42,77.84
226,2020-08-12,75.91,78.65,76.61,76.0
225,2020-08-11,75.0,78.76,75.68,75.31
224,2020-08-10,72.6,78.96,76.365,77.61
223,2020-08-07,74.11,83.75,75.28,82.6
222,2020-08-06,87.315,93.37,90.01,92.72
221,2020-08-05,91.7,95.36,94.32,94.31
220,2020-08-04,92.13,96.15,94.22,95.76
219,2020-08-03,93.67,96.67,95.67,95.82
218,2020-07-31,91.2,95.0,93.86,94.7881
217,2020-07-30,89.79,94.07,92.76,89.79
216,2020-07-29,87.28,90.87,90.13,89.22
215,2020-07-28,87.06,89.72,88.28,87.72
214,2020-07-27,85.675,88.58,87.83,86.2
213,2020-07-24,81.5413,86.7499,84.84,83.4
212,2020-07-23,83.5705,91.3,85.22,88.85
211,2020-07-22,88.53,92.36,89.5,90.88
210,2020-07-21,89.34,93.0,90.72,92.77
209,2020-07-20,88.1,93.14,92.14,88.31
208,2020-07-17,85.31,87.86,87.3,85.6
207,2020-07-16,83.38,87.9,85.315,87.65
206,2020-07-15,85.49,90.93,88.48,88.97
205,2020-07-14,83.0,90.83,88.89,87.6
204,2020-07-13,85.665,98.64,86.66,97.77
203,2020-07-10,95.125,98.14,96.41,96.82
202,2020-07-09,93.17,98.99,96.1,97.99
201,2020-07-08,91.0,96.84,96.13,91.85
200,2020-07-07,88.55,92.17,90.09,90.01
199,2020-07-06,88.02,92.6,88.96,91.35
198,2020-07-02,88.34,91.07,89.59,90.5
197,2020-07-01,86.01,89.75,89.38,87.19
196,2020-06-30,83.77,87.17,86.95,84.29
195,2020-06-29,80.09,85.24,83.72,85.02
194,2020-06-26,83.8,91.08,84.5,90.56
193,2020-06-25,86.69,91.552,89.6,88.14
192,2020-06-24,86.451,92.89,88.5,90.06
191,2020-06-23,87.89,93.0,89.69,90.0
190,2020-06-22,87.08,89.6,89.01,87.67
189,2020-06-19,85.2,89.57,86.79,88.25
188,2020-06-18,82.12,87.115,86.65,83.88
187,2020-06-17,82.25,84.99,83.04,83.37
186,2020-06-16,80.55,84.45,81.99,82.04
185,2020-06-15,77.63,83.2,81.52,78.15
184,2020-06-12,76.27,80.62,78.05,77.9
183,2020-06-11,75.18,79.4,76.05,76.12
182,2020-06-10,75.32,79.18,78.26,75.72
181,2020-06-09,73.58,78.49,73.74,76.39
180,2020-06-08,70.08,77.69,76.54,71.38
179,2020-06-05,68.21,72.08,70.66,69.95
178,2020-06-04,69.44,73.7,71.76,73.13
177,2020-06-03,69.31,73.48,72.89,70.78
176,2020-06-02,67.18,72.09,70.81,69.49
175,2020-06-01,69.25,72.16,69.49,70.61
174,2020-05-29,67.5,71.47,71.27,68.76
173,2020-05-28,64.6,70.2,67.13,64.9
172,2020-05-27,62.5,70.1319,66.82,69.85
171,2020-05-26,67.51,75.0,71.0,74.59
170,2020-05-22,70.0,74.0,73.04,70.05
169,2020-05-21,68.45,70.98,69.89,70.0
168,2020-05-20,69.26,71.79,70.7,71.01
167,2020-05-19,67.4601,71.42,70.06,67.75
166,2020-05-18,66.86,69.77,67.41,69.0
165,2020-05-15,64.94,69.22,67.16,65.0
164,2020-05-14,62.12,67.25,65.19,66.38
163,2020-05-13,64.6131,72.15,69.99,66.64
162,2020-05-12,61.05,70.12,68.86,61.87
161,2020-05-11,52.6,57.18,55.69,52.99
160,2020-05-08,49.58,52.2356,51.73,51.325
159,2020-05-07,47.26,50.09,49.61,47.5
158,2020-05-06,46.01,47.28,46.56,47.0
157,2020-05-05,46.01,47.34,46.6,46.33
156,2020-05-04,43.81,46.13,45.83,44.9
155,2020-05-01,43.133,45.47,44.98,44.0
154,2020-04-30,44.44,45.28,45.12,44.93
153,2020-04-29,43.74,45.14,44.65,43.85
152,2020-04-28,41.8,44.23,43.6,43.56
151,2020-04-27,42.0,43.43,43.23,42.25
150,2020-04-24,40.23,42.1,41.81,40.89
149,2020-04-23,38.68,41.0,40.15,40.01
148,2020-04-22,40.26,41.43,40.29,40.56
147,2020-04-21,38.14,41.6837,40.0,41.03
146,2020-04-20,39.97,42.5851,40.99,39.97
145,2020-04-17,38.55,40.6686,40.4,40.0
144,2020-04-16,38.72,39.92,39.64,39.1
143,2020-04-15,38.02,39.36,38.74,38.58
142,2020-04-14,38.25,39.1159,38.91,38.57
141,2020-04-13,37.42,38.35,37.87,37.69
140,2020-04-09,36.35,37.49,36.95,37.0
139,2020-04-08,35.4,37.89,37.15,36.1
138,2020-04-07,35.01,37.24,35.9,37.0
137,2020-04-06,35.1,36.45,36.28,35.44
136,2020-04-03,33.04,35.344,34.69,34.5
135,2020-04-02,33.6201,35.87,34.6,34.9
134,2020-04-01,34.31,37.0,34.88,34.83
133,2020-03-31,34.36,36.54,35.98,34.5
132,2020-03-30,33.75,35.655,34.75,35.45
131,2020-03-27,33.1424,35.24,34.55,34.29
130,2020-03-26,33.41,35.93,34.3,34.07
129,2020-03-25,33.6,36.89,33.69,34.11
128,2020-03-24,33.75,35.39,34.49,34.05
127,2020-03-23,30.63,34.1,32.9,34.1
126,2020-03-20,33.01,35.12,33.38,33.54
125,2020-03-19,31.3,33.77,33.1,32.0
124,2020-03-18,30.46,33.88,32.08,30.85
123,2020-03-17,29.31,34.44,34.12,29.53
122,2020-03-16,28.88,33.18,28.96,32.0
121,2020-03-13,32.0,36.6,35.26,36.0
120,2020-03-12,31.0,34.93,33.1,32.46
119,2020-03-11,34.79,37.71,35.56,37.31
118,2020-03-10,36.45,39.85,38.0,39.75
117,2020-03-09,37.37,40.0,38.82,38.78
116,2020-03-06,43.08,46.44,43.62,46.01
115,2020-03-05,43.31,48.12,47.3,43.31
114,2020-03-04,43.13,44.9,44.525,44.33
113,2020-03-03,42.36,44.86,43.4,44.8
112,2020-03-02,43.61,45.78,44.79,45.0
111,2020-02-28,43.5,45.84,45.15,43.8
110,2020-02-27,41.72,46.58,45.89,42.12
109,2020-02-26,43.5,45.39,43.91,44.06
108,2020-02-25,43.0,45.602,44.31,45.4
107,2020-02-24,42.33,45.35,44.96,43.0
106,2020-02-21,43.724,45.79,45.68,45.64
105,2020-02-20,44.08,47.03,45.99,45.68
104,2020-02-19,46.41,47.86,47.3,47.2
103,2020-02-18,46.605,48.58,47.08,47.29
102,2020-02-14,44.25,48.69,47.03,45.91
101,2020-02-13,47.71,49.47,48.5,49.35
100,2020-02-12,48.05,50.12,50.01,48.25
99,2020-02-11,47.34,49.42,47.81,48.62
98,2020-02-10,47.5,49.0,47.95,47.52
97,2020-02-07,46.15,47.98,47.18,46.5
96,2020-02-06,44.101,46.3,46.05,45.75
95,2020-02-05,43.77,49.0762,45.73,48.88
94,2020-02-04,45.73,48.49,47.6,46.21
93,2020-02-03,43.51,47.48,45.26,46.62
92,2020-01-31,45.7387,47.26,46.21,47.13
91,2020-01-30,43.0811,47.2,47.04,43.49
90,2020-01-29,42.16,44.99,43.92,42.9
89,2020-01-28,40.58,42.21,42.16,41.58
88,2020-01-27,39.25,41.33,41.255,40.0
87,2020-01-24,40.81,44.03,42.05,43.49
86,2020-01-23,40.93,43.25,42.81,42.33
85,2020-01-22,41.2552,42.67,42.24,41.48
84,2020-01-21,40.47,42.2749,41.13,41.18
83,2020-01-17,40.61,41.72,41.19,41.2
82,2020-01-16,39.96,41.7772,40.61,40.74
81,2020-01-15,39.4,41.49,40.23,39.57
80,2020-01-14,38.82,41.3992,39.27,41.16
79,2020-01-13,40.6,43.52,40.94,40.72
78,2020-01-10,39.8417,40.88,40.16,40.55
77,2020-01-09,39.88,40.965,40.21,40.45
76,2020-01-08,39.15,41.08,39.95,40.3
75,2020-01-07,39.2,41.54,40.06,39.95
74,2020-01-06,37.38,40.07,39.9,37.51
73,2020-01-03,35.9584,37.699,37.42,36.11
72,2020-01-02,36.6,38.25,36.7,38.22
71,2019-12-31,36.7701,37.95,37.78,36.9
70,2019-12-30,35.4,37.2,37.13,36.72
69,2019-12-27,35.6107,37.952,36.11,37.9
68,2019-12-26,37.0,38.2,37.96,37.3
67,2019-12-24,36.62,37.7967,37.09,37.72
66,2019-12-23,37.41,39.64,37.8,38.85
65,2019-12-20,37.6,38.87,38.51,37.71
64,2019-12-19,37.5,38.44,38.1,37.51
63,2019-12-18,36.81,38.75,38.21,37.66
62,2019-12-17,36.02,38.24,37.18,37.86
61,2019-12-16,37.13,39.02,38.79,38.91
60,2019-12-13,36.01,39.13,38.79,36.2
59,2019-12-12,35.14,36.61,35.73,35.45
58,2019-12-11,33.06,35.68,35.55,34.81
57,2019-12-10,34.26,36.25,34.81,34.33
56,2019-12-09,34.1,36.04,35.16,34.63
55,2019-12-06,35.6,36.33,35.91,35.93
54,2019-12-05,35.81,36.83,35.86,36.83
53,2019-12-04,36.09,38.2498,36.92,38.0
52,2019-12-03,37.5,38.7218,37.77,37.58
51,2019-12-02,37.84,41.32,39.6,41.11
50,2019-11-29,40.56,42.2,40.77,41.82
49,2019-11-27,39.72,42.2,41.86,40.8
48,2019-11-26,39.81,43.7,40.55,43.1
47,2019-11-25,41.4671,44.09,42.81,41.5
46,2019-11-22,39.71,42.7,41.04,41.35
45,2019-11-21,38.18,40.17,40.03,38.24
44,2019-11-20,37.6,39.9378,38.4,38.83
43,2019-11-19,37.53,40.88,39.15,40.45
42,2019-11-18,39.75,41.48,40.32,40.72
41,2019-11-15,40.43,42.96,40.63,41.75
40,2019-11-14,39.38,41.72,41.37,40.18
39,2019-11-13,38.25,41.92,40.19,38.82
38,2019-11-12,33.8,35.2,34.4,33.81
37,2019-11-11,32.36,34.0,33.55,32.76
36,2019-11-08,30.26,32.83,32.81,31.11
35,2019-11-07,31.0,33.74,31.29,33.3
34,2019-11-06,32.89,34.76,33.06,34.56
33,2019-11-05,33.21,35.25,34.91,34.5
32,2019-11-04,33.36,34.87,34.44,34.53
31,2019-11-01,33.63,34.48,34.02,33.7
30,2019-10-31,33.12,34.99,33.59,34.82
29,2019-10-30,33.38,34.87,34.81,33.79
28,2019-10-29,32.6,34.08,33.65,33.19
27,2019-10-28,33.11,35.4365,33.28,35.0
26,2019-10-25,32.4,34.5,34.3,32.86
25,2019-10-24,29.15,33.46,32.5,29.16
24,2019-10-23,27.55,29.25,28.76,27.9
23,2019-10-22,28.01,30.31,28.04,30.05
